"Issue Key"|"Summary"|"Author"|"Created"|"Field Type"|"Field"|"From"|"From String"|"To"|"To String"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Consultor BM"|"2024-04-22T19:16:26.638-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"5e67ac4f2a0bb00ce033d332"|"Sebastián Alfonso Aguilar"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Consultor BM"|"2024-04-22T19:16:20.235-0500"|"custom"|"Minutos usadas"|""|""|""|"30"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Consultor BM"|"2024-04-22T19:15:26.683-0500"|"custom"|"Tipo de Soporte"|""|""|"10573"|"SOPORTE BMIND"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T12:02:45.324-0500"|"jira"|"description"|""|"Buenos días

Apreciados,

Teniendo en cuenta la revisión que realizo en el daily el día 9/04/2024, sobre la Calificación de Evaluación de Profesores de Hora- Cátedra para la profesora: Janeth Lizcano Gómez con el ID: 0000009081 para el periodo 2022-1 evidenciamos que en PROFESORES_360, le aparecía una calificación de 9.0. Calificaciones que no puede ser, ya que la máxima nota que se tiene de calificaciones, ya sea para evaluación de la actividad docente, hora- Cátedra o Evaluación de Agenda Académica, es de 5.0 sobre 5.0, adicionalmente para los periodos que muestro en la foto nos aparece una calificación de 9, periodos que repiten el mismo valor

!image-20240411-155557.png|width=91.66666666666666%,alt=""image-20240411-155557.png""!

por otra parte, validamos en sistema si la profesora se le asignó una evaluación en el periodo 2022-1 y evidenciamos que no se asignó para este periodo la evaluación, ni para el periodo 2022-2, solo tiene asignada la evaluación para el periodo 2017-1 que estaba como profesora de Hora-Cátedra y que es la única información que aparece en el sistema como se muestra en 

!image-20240411-162736.png|width=83.33333333333333%,alt=""image-20240411-162736.png""!

por ejemplo, si busco a un profesor que tiene información para los periodos 2022-1 y 2022-2 como lo es para el caso de Yosimar Diaz Monterroza me aparece los registros e información de los dos periodos

!image-20240411-163404.png|width=91.66666666666666%,alt=""image-20240411-163404.png""!

!image-20240411-164615.png|width=1470,height=802,alt=""image-20240411-164615.png""!

por otra parte, evidenciamos que el profesor tiene dos periodos asignados de 2022-1 y 2022-2 como se muestra en la foto y solo aparece el registro del periodo 2022-1, ¿por qué sucede esto? debería aparecernos el periodo 2022-2

!image-20240411-163404.png|width=91.67%,alt=""image-20240411-163404.png""!"|""|"Buenas tardes

Apreciados,

Teniendo en cuenta la revisión que realizo en el daily el día 9/04/2024, sobre la Calificación de Evaluación de Profesores de Hora- Cátedra para la profesora: Janeth Lizcano Gómez con el ID: 0000009081 para el periodo 2022-1 evidenciamos que en PROFESORES_360, le aparecía una calificación de 9.0. Calificaciones que no puede ser, ya que la máxima nota que se tiene de calificaciones, ya sea para evaluación de la actividad docente, hora- Cátedra o Evaluación de Agenda Académica, es de 5.0 sobre 5.0, adicionalmente para los periodos que muestro en la foto nos aparece una calificación de 9, periodos que repiten el mismo valor

!image-20240411-155557.png|width=91.66666666666666%,alt=""image-20240411-155557.png""!

por otra parte, validamos en sistema si la profesora se le asignó una evaluación en el periodo 2022-1 y evidenciamos que no se asignó para este periodo la evaluación, ni para el periodo 2022-2, solo tiene asignada la evaluación para el periodo 2017-1 que estaba como profesora de Hora-Cátedra y que es la única información que aparece en el sistema como se muestra en 

!image-20240411-162736.png|width=83.33333333333333%,alt=""image-20240411-162736.png""!

por ejemplo, si busco a un profesor que tiene información para los periodos 2022-1 y 2022-2 como lo es para el caso de Yosimar Diaz Monterroza me aparece los registros e información de los dos periodos

!image-20240411-163404.png|width=91.66666666666666%,alt=""image-20240411-163404.png""!

!image-20240411-164615.png|width=1470,height=802,alt=""image-20240411-164615.png""!

por otra parte, evidenciamos que el profesor tiene dos periodos asignados de 2022-1 y 2022-2 como se muestra en la foto y solo aparece el registro del periodo 2022-1, ¿por qué sucede esto? debería aparecernos el periodo 2022-2

!image-20240411-163404.png|width=91.67%,alt=""image-20240411-163404.png""!"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T11:58:02.200-0500"|"jira"|"assignee"|"62fd42fce2b1b5ae159b167b"|"Colaborador Desarrollo Profesoral"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Automation for Jira"|"2024-04-11T11:57:08.871-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"62fd42fce2b1b5ae159b167b"|"Colaborador Desarrollo Profesoral"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T11:57:07.379-0500"|"jira"|"status"|"10393"|"To Do"|"10394"|"In Progress"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T11:56:20.961-0500"|"jira"|"priority"|"3"|"Medium"|"1"|"Highest"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T11:56:17.259-0500"|"jira"|"assignee"|""|""|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T11:56:12.782-0500"|"jira"|"description"|""|""|""|"Buenos días

Apreciados,

Teniendo en cuenta la revisión que realizo en el daily el día 9/04/2024, sobre la Calificación de Evaluación de Profesores de Hora- Cátedra para la profesora: Janeth Lizcano Gómez con el ID: 0000009081 para el periodo 2022-1 evidenciamos que en PROFESORES_360, le aparecía una calificación de 9.0. Calificaciones que no puede ser, ya que la máxima nota que se tiene de calificaciones, ya sea para evaluación de la actividad docente, hora- Cátedra o Evaluación de Agenda Académica, es de 5.0 sobre 5.0, adicionalmente para los periodos que muestro en la foto nos aparece una calificación de 9, periodos que repiten el mismo valor

!image-20240411-155557.png|width=91.66666666666666%,alt=""image-20240411-155557.png""!

por otra parte, validamos en sistema si la profesora se le asignó una evaluación en el periodo 2022-1 y evidenciamos que no se asignó para este periodo la evaluación, ni para el periodo 2022-2, solo tiene asignada la evaluación para el periodo 2017-1 que estaba como profesora de Hora-Cátedra y que es la única información que aparece en el sistema como se muestra en 

!image-20240411-162736.png|width=83.33333333333333%,alt=""image-20240411-162736.png""!

por ejemplo, si busco a un profesor que tiene información para los periodos 2022-1 y 2022-2 como lo es para el caso de Yosimar Diaz Monterroza me aparece los registros e información de los dos periodos

!image-20240411-163404.png|width=91.66666666666666%,alt=""image-20240411-163404.png""!

!image-20240411-164615.png|width=1470,height=802,alt=""image-20240411-164615.png""!

por otra parte, evidenciamos que el profesor tiene dos periodos asignados de 2022-1 y 2022-2 como se muestra en la foto y solo aparece el registro del periodo 2022-1, ¿por qué sucede esto? debería aparecernos el periodo 2022-2

!image-20240411-163404.png|width=91.67%,alt=""image-20240411-163404.png""!"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T10:44:51.604-0500"|"jira"|"summary"|""|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Catédra"|""|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"
"PAFI3-372"|"PROFESORES_360- Calificación de Evaluación de Profesores de Hora- Cátedra"|"Colaborador Desarrollo Profesoral"|"2024-04-11T10:32:56.681-0500"|"jira"|"IssueParentAssociation"|""|""|"27768"|"27768"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Sebastián Alfonso Aguilar"|"2024-09-02T11:42:23.167-0500"|"custom"|"Tipología de casos"|""|""|"10619"|"REQUERIMIENTO"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-08-20T14:19:54.532-0500"|"custom"|"Temática de incidencia"|""|""|"10613"|"DDP - PROFESORES_360"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"jeison.guarin"|"2024-07-31T12:07:55.286-0500"|"custom"|"Tipo de incidencia"|""|""|"10605"|"Error de funcional"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"jeison.guarin"|"2024-07-31T12:06:54.212-0500"|"custom"|"Fase del modelo impactado"|""|""|"10595"|"Fase 3"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-11T17:20:26.450-0500"|"jira"|"resolution"|""|""|"10000"|"Done"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-11T17:20:26.450-0500"|"jira"|"status"|"10436"|"TESTING"|"10395"|"Done"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Consultor BM"|"2024-04-05T13:02:40.266-0500"|"jira"|"status"|"10394"|"In Progress"|"10436"|"TESTING"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Consultor BM"|"2024-04-05T13:02:37.733-0500"|"jira"|"assignee"|"6203c1ef5d18ad007299b0b3"|"Consultor BM"|"62fd42fce2b1b5ae159b167b"|"Colaborador Desarrollo Profesoral"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:57:57.586-0500"|"jira"|"priority"|"3"|"Medium"|"1"|"Highest"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:56:56.427-0500"|"jira"|"assignee"|""|""|"6203c1ef5d18ad007299b0b3"|"Consultor BM"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:56:52.073-0500"|"jira"|"assignee"|"62fd42fce2b1b5ae159b167b"|"Colaborador Desarrollo Profesoral"|""|""
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Automation for Jira"|"2024-04-04T17:56:50.060-0500"|"jira"|"assignee"|""|""|"62fd42fce2b1b5ae159b167b"|"Colaborador Desarrollo Profesoral"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:56:48.533-0500"|"jira"|"status"|"10393"|"To Do"|"10394"|"In Progress"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:56:45.509-0500"|"jira"|"description"|""|"Buenas tardes

 

Apreciados,

 

Amablemente, solicitamos su colaboración, teniendo en cuenta que estamos realizando la revisión del modelo del MDP-3G, y evidenciamos que una de la columna que está combinada no está trayendo la información correctamente cuando se realiza la descomposición de PLAN DE FORMACIÓN (STR_PLANES_FORMACION_TODA_FCT_PROFESOR_360), suponemos que cuando se resuelva la incidencia [https://unisabana.atlassian.net/browse/PAFI3-369|https://unisabana.atlassian.net/browse/PAFI3-369|smart-link], por ende esta se solucionará, se realizó el mismo filtro de NUM_DIM_TIEMPO_FECHA_CORTE_SK: 20231231 que es equivalente al periodo 2023-2 y revisamos uno  de los cursos que tiene la profesora: VICTORIA EUGENIA CABRERA GARCIA con id: 0000000062 y tomamos el curso

con id de curso:*002698,* con el nombre del curso: *Ruta de coherencia curricular*



!image-20240404-224950.png|width=100%,alt=""image-20240404-224950.png""!

cuando revisamos la columna combinada con información no nos aparece este curso para el periodo que filtramos- no nos aparece ni en BI en el MDP-3G ni en SKL que lo tenga asignado, 

SQL

!image-20240404-225311.png|width=1175,height=512,alt=""image-20240404-225311.png""!

Y en BI nos aparece solo un curso equivalente con 12 registros con un solo curso y no los demás que tiene, solicitamos su colaboración realizando la respectiva revisión 



adjuntamos evidencia del curso que sale con 12 registros para ese periodo




!image-20240404-225632.png|width=765,height=417,alt=""image-20240404-225632.png""!"|""|"Buenas tardes

 

Apreciados,

 

Amablemente, solicitamos su colaboración, teniendo en cuenta que estamos realizando la revisión del modelo del MDP-3G, y evidenciamos que una de la columna que está combinada no está trayendo la información correctamente cuando se realiza la descomposición de PLAN DE FORMACIÓN (STR_PLANES_FORMACION_TODA_FCT_PROFESOR_360), suponemos que cuando se resuelva la incidencia [https://unisabana.atlassian.net/browse/PAFI3-369|https://unisabana.atlassian.net/browse/PAFI3-369|smart-link], por ende esta se solucionará, se realizó el mismo filtro de NUM_DIM_TIEMPO_FECHA_CORTE_SK: 20231231 que es equivalente al periodo 2023-2 y revisamos uno  de los cursos que tiene la profesora: VICTORIA EUGENIA CABRERA GARCIA con id: 0000000062 y tomamos el curso

con id de curso:*002698,* con el nombre del curso: *Ruta de coherencia curricular*



!image-20240404-224950.png|width=100%,alt=""image-20240404-224950.png""!

cuando revisamos la columna combinada con información no nos aparece este curso para el periodo que filtramos- no nos aparece ni en BI en el MDP-3G ni en SKL que lo tenga asignado, 

SQL

!image-20240404-225311.png|width=1175,height=512,alt=""image-20240404-225311.png""!

Y en BI nos aparece solo un curso equivalente con 12 registros con un solo curso y no los demás que tiene, solicitamos su colaboración realizando la respectiva revisión 

adjuntamos evidencia del curso que sale con 12 registros para ese periodo

!image-20240404-225632.png|width=765,height=417,alt=""image-20240404-225632.png""!"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:56:38.603-0500"|"jira"|"description"|""|""|""|"Buenas tardes

 

Apreciados,

 

Amablemente, solicitamos su colaboración, teniendo en cuenta que estamos realizando la revisión del modelo del MDP-3G, y evidenciamos que una de la columna que está combinada no está trayendo la información correctamente cuando se realiza la descomposición de PLAN DE FORMACIÓN (STR_PLANES_FORMACION_TODA_FCT_PROFESOR_360), suponemos que cuando se resuelva la incidencia [https://unisabana.atlassian.net/browse/PAFI3-369|https://unisabana.atlassian.net/browse/PAFI3-369|smart-link], por ende esta se solucionará, se realizó el mismo filtro de NUM_DIM_TIEMPO_FECHA_CORTE_SK: 20231231 que es equivalente al periodo 2023-2 y revisamos uno  de los cursos que tiene la profesora: VICTORIA EUGENIA CABRERA GARCIA con id: 0000000062 y tomamos el curso

con id de curso:*002698,* con el nombre del curso: *Ruta de coherencia curricular*



!image-20240404-224950.png|width=100%,alt=""image-20240404-224950.png""!

cuando revisamos la columna combinada con información no nos aparece este curso para el periodo que filtramos- no nos aparece ni en BI en el MDP-3G ni en SKL que lo tenga asignado, 

SQL

!image-20240404-225311.png|width=1175,height=512,alt=""image-20240404-225311.png""!

Y en BI nos aparece solo un curso equivalente con 12 registros con un solo curso y no los demás que tiene, solicitamos su colaboración realizando la respectiva revisión 



adjuntamos evidencia del curso que sale con 12 registros para ese periodo




!image-20240404-225632.png|width=765,height=417,alt=""image-20240404-225632.png""!"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:53:51.230-0500"|"jira"|"summary"|""|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_TODA_FCT_PROFESOR_360 o que están bugeados con un solo curso"|""|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:48:32.636-0500"|"jira"|"summary"|""|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_TODA_FCT_PROFESOR_360"|""|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_TODA_FCT_PROFESOR_360 o que están bugeados con un solo curso"
"PAFI3-371"|"PROFESORES_360- Registros que no se encuentran en STR_PLANES_FORMACION_DETALLE o que están bugeados con un solo curso"|"Colaborador Desarrollo Profesoral"|"2024-04-04T17:43:23.448-0500"|"jira"|"IssueParentAssociation"|""|""|"27768"|"27768"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"Sebastián Alfonso Aguilar"|"2024-09-02T11:17:49.142-0500"|"custom"|"Tipología de casos"|""|""|"10618"|"INCIDENTE"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"Colaborador Desarrollo Profesoral"|"2024-08-20T14:19:36.428-0500"|"custom"|"Temática de incidencia"|""|""|"10613"|"DDP - PROFESORES_360"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"jeison.guarin"|"2024-07-31T12:06:24.054-0500"|"custom"|"Tipo de incidencia"|"10602"|"Errores en el mapping"|"10601"|"Errores en filtros usados"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"jeison.guarin"|"2024-07-31T12:06:17.103-0500"|"custom"|"Tipo de incidencia"|""|""|"10602"|"Errores en el mapping"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"jeison.guarin"|"2024-07-31T11:40:40.744-0500"|"custom"|"Fase del modelo impactado"|""|""|"10595"|"Fase 3"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"Colaborador Desarrollo Profesoral"|"2024-04-15T08:34:24.945-0500"|"jira"|"resolution"|""|""|"10000"|"Done"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"Colaborador Desarrollo Profesoral"|"2024-04-15T08:34:24.945-0500"|"jira"|"status"|"10436"|"TESTING"|"10395"|"Done"
"PAFI3-370"|"PROFESOR _360 - Traer el ESTADO de Flexibiliad Loboral al Modelo 360"|"Colaborador Desarrollo Profesoral"|"2024-04-15T08:00:40.987-0500"|"jira"|"description"|""|"Nos dimos cuenta de que en el Modelo 360 con todas las columnas de Flexibilidad Laboral en ningún lado aparece el *ESTADO* de *Flexibilidad Laboral si está ACTIVO o INCATIVO*, pero en la tabla FCT_FLEXIBILIDADLABORAL si TENEMOS el *ESTADO* como se muestra a continuación:

Así que solicitamos cordialmente traer la columna *ESTADO* de *FLEXIBILIAD LABORLA al MODELO 360*

DENTRO del Modelo 360, NO tenemos el Estado de Flexibilidad laboral Si está Activo o Inactivo 

!image-20240404-222049.png|width=75%,alt=""image-20240404-222049.png""!

En la FCT_FLEXIBILIDAD_LABORAL

!image-20240404-222109.png|width=83.33333333333334%,alt=""image-20240404-222109.png""!"|""|"Nos dimos cuenta de que en el Modelo 360 con todas las columnas de Flexibilidad Laboral en ningún lado aparece el *ESTADO* de *Flexibilidad Laboral si está ACTIVO o INCATIVO*, pero en la tabla FCT_FLEXIBILIDADLABORAL si TENEMOS el *ESTADO* como se muestra a continuación:

Así que solicitamos cordialmente traer la columna *ESTADO* de *FLEXIBILIAD LABORLA al MODELO 360*

DENTRO del Modelo 360, NO tenemos el Estado de Flexibilidad laboral Si está Activo o Inactivo 

!image-20240404-222049.png|width=66.66666666666667%,alt=""image-20240404-222049.png""!

En la FCT_FLEXIBILIDAD_LABORAL

!image-20240404-222109.png|width=75%,alt=""image-20240404-222109.png""!"
